customer_id,account_id,account_type,account_open_date,account_status,gender,age,state,pincode,customer_segment,employment_status,employer_name,annual_income_inr,account_balance_inr,num_products_held,kyc_status,nominee_added,mobile_banking_enabled,net_banking_enabled,credit_card_linked,demat_account,branch_name,relationship_manager_id,last_login_days_ago,is_dormant,churn_flag,fraud_flag,loan_type,loan_amount_inr,loan_tenure_months,outstanding_principal_inr,emi_amount_inr,days_past_due,is_npa,penalty_amount_inr,credit_score,credit_bureau,risk_rating,savings_interest_rate_pct,fd_interest_rate_pct,overdraft_limit_inr,monthly_interest_income_inr,monthly_service_charges_inr,num_transactions_last_month,avg_transaction_value_inr,last_transaction_date,last_transaction_type,last_transaction_channel,last_transaction_amount_inr,transaction_currency
CUST104618,ACC904618,Checking,2019-03-06,Active,Other,23.05,,465144.35,SME,Business Owner,,4573601.48,602528.9,5.0,Rejected,,Y,N,Y,,Pune FC Road,,587.0,1.0,1.0,,Personal Loan,2443510.01,86.0,614561.12,58033.55,0.0,0.0,0.0,,EQUIFAX,Very High,,,493142.89,,737.4,2.0,75371.29,2020-07-05,Credit,NEFT,292637.18,INR
CUST104619,ACC904619,Current,2024-09-03,Inactive,M,40.16,West Bengal,346823.81,,Retired,,3032348.32,1366032.28,8.0,Pending,N,Y,N,N,Y,Hyderabad Banjara Hills,,341.0,1.0,0.0,0.0,Business Loan,4111303.41,,3759297.26,83674.35,0.0,0.0,0.0,447.38,EXPERIAN,Low,,,,6665.11,64.1,20.0,,2018-02-19,Credit,UPI,214910.61,EUR
CUST104620,ACC904620,Checking,2020-11-14,Inactive,M,71.62,West Bengal,361369.12,Retail,Self-Employed,,2638110.12,1734109.44,5.0,,Y,,Y,Y,,Ahmedabad SG Highway,,594.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,855.75,EQUIFAX,High,,,351493.47,12007.91,614.57,17.0,6254.86,2020-07-27,Penalty,Branch,49655.34,INR
CUST104621,ACC904621,Checking,2022-10-25,Frozen,,74.95,Gujarat,815106.17,SME,,,,1063348.21,5.0,Expired,Y,Y,N,Y,N,Bangalore MG Road,,236.0,0.0,,0.0,Home Loan,4826123.87,36.0,653449.86,99937.24,0.0,0.0,0.0,690.46,CIBIL,Very High,,,526078.15,5861.16,596.95,,62513.24,2023-11-05,Debit,Net Banking,354109.62,INR
CUST104622,ACC904622,Current,2024-06-06,,F,36.51,Rajasthan,302182.72,SME,Self-Employed,,732262.44,630912.12,3.0,Verified,Y,Y,,Y,Y,Pune FC Road,,154.0,0.0,0.0,1.0,Business Loan,2095045.16,22.0,1920475.13,37786.23,62.0,0.0,2093.44,786.8,,Very High,,,,5269.18,1843.08,86.0,9912.03,2018-09-12,Credit,Mobile App,170992.2,INR
CUST104623,ACC904623,Recurring Deposit,2024-08-18,,M,28.69,Delhi,,HNI,Self-Employed,,3548028.56,1752723.71,2.0,Expired,N,Y,N,Y,Y,Jaipur Vaishali,RM42,525.0,,0.0,0.0,,,,,,0.0,0.0,0.0,453.61,CIBIL,,,,,2881.73,2093.28,69.0,56599.93,2023-07-29,Transfer,IMPS,351403.18,EUR
CUST104624,ACC904624,Savings,2020-01-25,Frozen,F,53.74,West Bengal,140344.62,Corporate,Student,,593361.41,985033.11,10.0,Expired,Y,Y,Y,N,,Bangalore MG Road,RM43,498.0,0.0,,0.0,Home Loan,4664441.11,24.0,4625300.46,98629.08,0.0,0.0,0.0,853.35,CIBIL,Very High,3.59,,,6912.24,1813.19,100.0,23576.84,2019-05-07,Penalty,Branch,111867.44,USD
CUST104625,ACC904625,Recurring Deposit,2020-04-14,Inactive,,34.57,Delhi,214940.28,Corporate,Student,,2243946.97,1500187.56,5.0,,,,,N,,,RM20,482.0,0.0,,,,,,,,2.0,0.0,0.0,505.57,EQUIFAX,Medium,,,,14917.88,627.6,115.0,79563.57,2023-04-17,Debit,Net Banking,193475.14,EUR
CUST104626,ACC904626,Recurring Deposit,2021-06-18,Frozen,F,63.31,Rajasthan,710297.78,SME,Student,,1620759.08,-21772.77,2.0,Pending,Y,,Y,N,N,,,75.0,,0.0,0.0,Home Loan,5020402.49,26.0,2195111.36,96097.16,30.0,0.0,5100.06,386.47,EQUIFAX,High,,,,,335.07,85.0,31490.78,2020-10-13,Penalty,Branch,229462.62,USD
CUST104627,ACC904627,Fixed Deposit,2022-03-02,Active,,44.09,Rajasthan,561077.67,HNI,Student,,3838098.31,1957273.48,3.0,,N,,Y,N,Y,,RM48,90.0,,0.0,0.0,Business Loan,3274735.66,83.0,23228858.33,63063.77,2.0,0.0,0.0,848.15,CIBIL,Low,,7.09,,1201.85,1445.58,27.0,35681.13,2024-05-09,EMI,Mobile App,93158.94,USD
CUST104628,ACC904628,Savings,2022-01-28,,F,57.41,Tamil Nadu,,Corporate,Business Owner,,4009367.55,104437.14,3.0,,Y,,Y,N,N,Kolkata West,RM22,72.0,0.0,0.0,0.0,Personal Loan,15067090.03,37.0,4169582.86,283390.4,178.0,1.0,1790.08,696.7,CIBIL,Medium,6.52,,,4297.89,1077.97,5.0,60661.14,2021-07-14,Transfer,Branch,198237.6,INR
CUST104629,ACC904629,Recurring Deposit,2024-01-03,Active,F,79.49,Karnataka,806408.63,SME,Retired,,705597.91,192762.91,5.0,Expired,Y,Y,N,N,Y,Pune FC Road,,478.0,,,0.0,Education Loan,737594.76,,457397.68,14704.07,32.0,0.0,3855.03,428.86,CIBIL,Very High,,,,1978.11,265.72,89.0,-18705.97,2023-09-15,Transfer,ATM,208975.65,INR
CUST104630,ACC904630,Savings,2021-01-24,,M,34.13,Rajasthan,516895.03,Retail,Self-Employed,,4811110.3,696179.04,1.0,,Y,,,N,,Mumbai Central,,100.0,1.0,0.0,0.0,Home Loan,2855550.48,34.0,1243747.36,56451.81,88.0,1.0,50.24,498.85,CIBIL,High,2.75,,,9657.38,517.72,35.0,59720.26,2024-03-03,EMI,Mobile App,443804.61,GBP
CUST104631,ACC904631,Checking,2020-09-20,Frozen,F,27.76,Karnataka,668617.49,Corporate,Retired,,2399415.45,52951.29,10.0,Verified,Y,N,,,N,Ahmedabad SG Highway,RM41,430.0,0.0,0.0,0.0,,,,,,122.0,1.0,4500.0,493.22,EXPERIAN,Very High,,,1828282.39,4904.51,2182.71,69.0,55315.04,2019-04-04,Debit,ATM,345017.76,EUR
CUST104632,ACC904632,Savings,2017-07-30,Closed,F,33.49,Gujarat,798789.73,,Salaried,Employer_103,3048691.36,958646.08,3.0,,Y,Y,N,Y,N,Chennai East,,568.0,1.0,0.0,1.0,,,,,,121.0,1.0,54457.88,477.61,EXPERIAN,High,3.62,,,3046.08,,3.0,8480.56,2018-02-27,Penalty,Net Banking,210534.24,EUR
CUST104633,ACC904633,Savings,2021-12-22,Closed,M,27.66,,700931.18,,Business Owner,,3002139.49,1774270.6,6.0,Verified,,N,,Y,N,Mumbai Central,,101.0,0.0,0.0,0.0,Home Loan,835369.05,120.0,217412.2,16252.98,0.0,0.0,0.0,516.44,EXPERIAN,,3.25,,,10480.78,1960.18,49.0,31084.49,2023-09-27,Credit,NEFT,103178.58,INR
CUST104634,ACC904634,Savings,2025-06-19,,M,,Telangana,415013.74,Corporate,Self-Employed,,892408.13,565308.93,1.0,Verified,,Y,N,N,,Bangalore MG Road,RM13,601.0,1.0,0.0,1.0,Auto Loan,2547812.48,47.0,-129349.1,57915.82,120.0,1.0,3839.49,384.91,CIBIL,Very High,6.91,,,8895.56,173.38,67.0,5098.46,2018-06-16,Credit,IMPS,86416.81,INR
CUST104635,ACC904635,Fixed Deposit,2020-03-03,Frozen,F,58.66,Delhi,753949.23,Corporate,Business Owner,,2570464.25,505664.27,4.0,Rejected,Y,Y,N,N,Y,Delhi North,RM25,733.0,1.0,0.0,0.0,,,,,,30.0,0.0,3276.93,661.51,,,,7.6,,8415.94,681.04,16.0,71537.42,2024-08-01,Credit,NEFT,,INR
CUST104636,ACC904636,Checking,2018-04-05,Frozen,M,23.08,Rajasthan,306407.5,Retail,Retired,,1317263.33,163133.13,5.0,Verified,Y,,Y,N,N,Mumbai Central,,397.0,0.0,,0.0,Personal Loan,736811.8,,537750.66,15810.58,1.0,0.0,0.0,766.59,CIBIL,Medium,,,73896.87,9370.56,832.77,95.0,24356.85,2021-01-30,Interest,Branch,368414.49,INR
CUST104637,ACC904637,Savings,2022-03-16,Frozen,M,66.54,Karnataka,305616.44,HNI,Business Owner,,2891453.27,625522.63,3.0,,Y,N,N,N,N,Kolkata West,RM21,332.0,0.0,0.0,0.0,Personal Loan,3266958.15,61.0,2719328.92,53951.73,60.0,0.0,1825.78,331.22,CIBIL,Low,6.1,,,1111.22,430.47,71.0,42479.93,2022-01-02,EMI,Branch,436651.04,USD
CUST104638,ACC904638,Fixed Deposit,2021-10-07,Frozen,F,51.95,Delhi,763074.43,HNI,Business Owner,,692630.62,633150.18,10.0,Verified,Y,,N,N,Y,,RM6,246.0,,0.0,0.0,,,,,,2.0,0.0,0.0,599.68,CIBIL,Low,,7.18,,3887.85,86.53,74.0,-13123.62,2019-08-01,Credit,NEFT,145255.92,EUR
CUST104639,ACC904639,Savings,2024-08-27,,M,,Telangana,387336.5,Corporate,Self-Employed,,905140.22,583438.68,2.0,Verified,,Y,N,N,,Bangalore MG Road,RM13,461.0,1.0,0.0,1.0,Auto Loan,2972083.49,49.0,-138731.8,60595.34,119.0,1.0,4628.96,379.29,CIBIL,Very High,7.19,,,8241.18,174.58,71.0,4590.98,2018-07-02,Credit,IMPS,87906.12,INR
CUST104640,ACC904640,Current,2021-04-08,Active,M,48.87,Gujarat,812724.89,HNI,Student,,1607421.2,-743016.3,6.0,Verified,Y,N,Y,,,Hyderabad Banjara Hills,RM22,159.0,,1.0,0.0,,,,,,1.0,0.0,0.0,744.78,,Low,,,,7581.37,1757.12,99.0,36384.37,2021-09-16,Interest,IMPS,-10650.38,INR
CUST104641,ACC904641,Current,2020-04-26,Frozen,M,40.18,Karnataka,328533.43,SME,Business Owner,,1946326.01,1513085.81,,,N,N,,N,,Mumbai Central,,,0.0,1.0,0.0,Personal Loan,1839244.08,13.0,288935.48,34838.59,121.0,1.0,2478.04,612.55,EQUIFAX,,,,,78291.39,1286.92,19.0,25148.43,2023-01-18,Transfer,RTGS,11500.72,USD
CUST104642,ACC904642,Current,2019-08-11,Closed,F,34.63,Gujarat,612445.09,,Student,,2673760.49,,10.0,Verified,,,,,Y,Jaipur Vaishali,,352.0,1.0,,0.0,Personal Loan,1627129.77,,414481.93,36745.75,58.0,0.0,4660.49,501.56,EQUIFAX,Low,,,,-310.83,1103.01,,-11145.84,2023-01-24,Interest,Net Banking,61306.38,INR
CUST104643,ACC904643,Fixed Deposit,2023-12-16,Closed,F,75.0,Telangana,882210.44,HNI,Salaried,Employer_91,4496097.53,1165945.15,7.0,Rejected,,Y,N,,,,RM18,82.0,,0.0,0.0,Personal Loan,719396.03,46.0,352520.54,15199.68,,,0.0,599.94,,Very High,,5.53,,2490.15,440.89,14.0,32496.93,2023-02-25,Interest,Net Banking,182007.85,INR
CUST104644,ACC904644,Recurring Deposit,2024-03-25,,M,26.26,Delhi,,HNI,Self-Employed,,3951027.62,1924351.84,0.0,Expired,N,Y,N,Y,Y,Jaipur Vaishali,RM42,567.0,,0.0,0.0,,,,,,1.0,0.0,0.0,460.79,CIBIL,,,,,3043.43,2125.1,70.0,58996.85,2024-04-23,Transfer,IMPS,368852.25,EUR
CUST104645,ACC904645,Recurring Deposit,2020-02-25,Active,,20.78,Telangana,880046.94,SME,Salaried,Employer_162,3858170.3,405410.07,7.0,,Y,N,,,N,Bangalore MG Road,,624.0,0.0,0.0,0.0,,,,,,180.0,1.0,,653.64,CIBIL,Medium,,,,11931.4,82.74,6.0,28834.9,2020-02-25,Penalty,NEFT,489555.18,GBP
CUST104646,ACC904646,Recurring Deposit,2024-07-04,Frozen,M,54.22,Maharashtra,619182.5,SME,,,3760966.09,921834.86,7.0,,Y,N,N,,,Delhi North,,341.0,0.0,0.0,0.0,,,,,,181.0,1.0,2851.38,322.18,CIBIL,,,,,8045.52,581.75,38.0,746685.84,2021-03-09,EMI,Mobile App,211444.99,INR
CUST104647,ACC904647,Recurring Deposit,2023-07-28,Closed,F,58.08,Telangana,904862.05,SME,Salaried,Employer_122,3540893.77,1631745.51,4.0,,,,Y,Y,Y,Ahmedabad SG Highway,,238.0,1.0,0.0,0.0,Education Loan,1898988.91,,1035292.47,36520.49,31.0,0.0,2375.5,671.21,CIBIL,Very High,,,,2007.09,-10.01,104.0,82648.89,2024-12-06,Interest,UPI,255607.72,GBP
CUST104648,ACC904648,Savings,2023-03-21,,,47.49,Rajasthan,,,Business Owner,,680227.97,922.42,6.0,Verified,N,,,,Y,Pune FC Road,,543.0,,,0.0,Business Loan,3058577.95,,2786471.24,59418.64,2.0,0.0,0.0,578.68,EQUIFAX,Medium,4.78,,,10903.55,892.71,12.0,71164.91,2021-10-09,Penalty,NEFT,50574.8,INR
CUST104649,ACC904649,Checking,2022-04-25,Active,M,31.24,Delhi,421335.19,Retail,Student,,2447823.94,1762532.14,2.0,Expired,,Y,,N,,Kolkata West,,435.0,1.0,0.0,1.0,Home Loan,1953794.11,49.0,344155.93,43541.77,62.0,0.0,202730.08,763.26,,,,,179356.78,8128.36,93.43,62.0,34238.35,2025-01-16,Interest,Branch,443847.58,INR
CUST104650,ACC904650,Checking,2020-09-17,Frozen,Other,31.6,Delhi,754025.76,Retail,Business Owner,,,29585.08,5.0,,,,N,,N,Bangalore MG Road,,253.0,0.0,0.0,0.0,Home Loan,1140576.62,34.0,36485711.95,24210.06,61.0,0.0,1714.97,414.01,,Low,,,386649.25,9706.12,1016.54,14.0,15207.91,2022-06-20,Credit,NEFT,182085.58,INR
CUST104651,ACC904651,Savings,2017-07-17,Active,,38.52,Rajasthan,638004.46,,,,,290338.96,5.0,Verified,N,N,,,,Kolkata West,,665.0,0.0,1.0,0.0,Education Loan,1020439.13,118.0,242536.14,21129.73,0.0,0.0,0.0,529.77,EXPERIAN,,2.57,,,11560.48,913.84,41.0,-28208.88,2018-10-20,Penalty,ATM,425019.68,EUR
CUST104652,ACC904652,Recurring Deposit,2022-05-14,Active,M,,Rajasthan,760310.04,SME,Student,,2003280.93,1689191.08,1.0,Verified,,N,,Y,,Kolkata West,,100.0,0.0,0.0,0.0,Personal Loan,443628.82,50.0,331090.03,9409.59,2.0,0.0,0.0,374.26,,,,,,1390.86,400.89,80.0,608.47,2018-12-03,Credit,RTGS,433261.75,INR
CUST104653,ACC904653,Savings,2022-07-25,Frozen,M,73.55,Rajasthan,239298.83,Retail,Retired,,2539361.2,1346603.31,6.0,Expired,,N,Y,,N,Hyderabad Banjara Hills,,746.0,0.0,1.0,0.0,Education Loan,802900.7,85.0,540794.45,16285.76,0.0,0.0,0.0,692.61,EXPERIAN,,3.79,,,4226.49,422.51,19.0,-1253.03,2022-05-19,EMI,NEFT,8305836.29,GBP
CUST104654,ACC904654,Savings,2021-07-19,Inactive,F,19.22,Gujarat,464103.88,SME,,,1496601.39,521753.74,7.0,Expired,,N,,N,,,,178.0,0.0,,0.0,,,,,,2.0,0.0,0.0,,,Low,4.01,,,2901.8,11.76,76.0,41121.66,2022-12-19,Penalty,UPI,146016.16,GBP
CUST104655,ACC904655,Checking,2025-03-29,,F,23.46,Maharashtra,592076.18,SME,Retired,,202125474.99,669141.26,0.0,Verified,,N,,N,,Kolkata West,,84.0,0.0,0.0,0.0,Home Loan,3711996.06,120.0,,79458.88,118.0,1.0,296.1,485.39,,Low,,,240371.13,2870.15,1232.15,,27082.22,2022-08-14,Credit,ATM,177833.06,GBP
CUST104656,ACC904656,Checking,2023-03-19,Frozen,M,57.12,Tamil Nadu,957794.64,SME,Student,,725627.18,1275288.71,8.0,,Y,N,Y,Y,N,Chennai East,,620.0,0.0,0.0,0.0,Business Loan,966970.46,47.0,246953.41,19682.02,0.0,0.0,0.0,644.05,CIBIL,Medium,,,206478.75,7419.83,-243.93,44.0,50008.06,2019-05-21,Penalty,Net Banking,91104.86,INR
CUST104657,ACC904657,Current,2021-02-12,Active,F,61.98,Maharashtra,658855.38,,Retired,,430276.22,52766.36,3.0,Expired,,,,,N,,,,,1.0,0.0,Personal Loan,1518066.93,22.0,1114996.24,32416.73,1.0,0.0,0.0,620.66,CIBIL,High,,,,13593.5,1240.9,,55353.58,2021-03-09,Transfer,Net Banking,110218.76,EUR
CUST104658,ACC904658,Current,2019-09-01,Inactive,M,47.97,Delhi,572359.48,Retail,,,3571698.27,755168.51,3.0,Pending,Y,N,,,Y,Pune FC Road,,302.0,0.0,1.0,0.0,Business Loan,1910586.72,118.0,,36330.57,31.0,0.0,311.71,659.41,,High,,,,12675.58,209.21,29.0,42513.91,2018-09-03,Interest,UPI,111652.11,USD
CUST104659,ACC904659,Current,2020-04-08,Inactive,M,38.09,Delhi,,Retail,Student,,9853907.74,20331.63,5.0,,,,N,,N,Chennai East,,135.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,695.73,EQUIFAX,Medium,,,,2260.43,1822.02,38.0,42455.04,2020-09-15,Transfer,UPI,490316.85,INR
CUST104660,ACC904660,Checking,2018-08-23,Closed,F,24.3,Tamil Nadu,177654.46,Corporate,,,1521711.45,1319168.59,6.0,,Y,Y,Y,N,N,Pune FC Road,RM43,312.0,,,0.0,,,,,,119.0,1.0,3381.14,687.97,EQUIFAX,High,,,112629.48,12797.81,1683.33,86.0,65257.31,2024-09-11,Debit,UPI,379368.36,GBP
CUST104661,ACC904661,Recurring Deposit,2018-11-02,Closed,M,16.52,Gujarat,444393.43,SME,Salaried,Employer_99,4095701.94,717869.4,2.0,Pending,Y,,N,N,N,Chennai East,,481.0,0.0,0.0,1.0,,,,,,30.0,0.0,539.76,316.13,EQUIFAX,Very High,,,,4970.61,1839.42,41.0,68877.71,2019-11-24,Credit,Branch,129529.3,USD
CUST104662,ACC904662,Savings,2022-03-07,,M,71.96,Telangana,773454.33,Retail,,,3475549.72,1567131.13,1.0,Pending,Y,,,Y,,Kolkata West,,490.0,1.0,1.0,0.0,Education Loan,4529749.05,122.0,1874961.01,93652.6,180.0,1.0,3527.22,834.76,EXPERIAN,Low,6.02,,,5192.78,1547.28,10.0,74962.96,2023-06-02,EMI,Mobile App,435510.04,USD
CUST104663,ACC904663,Savings,2019-10-12,Active,M,43.99,Delhi,769167.0,Retail,Business Owner,,797539.65,,9.0,Expired,Y,N,,Y,Y,Delhi North,,,0.0,1.0,0.0,Education Loan,,118.0,,,0.0,0.0,0.0,384.69,,High,2.83,,,4760.7,87.61,0.0,70034.3,2023-07-10,Debit,NEFT,214521.53,USD
CUST104664,ACC904664,Fixed Deposit,2019-05-18,Inactive,,30.63,Tamil Nadu,312064.46,SME,Student,,2545576.92,1229391.37,0.0,Expired,Y,,N,,Y,Mumbai Central,,618.0,0.0,,0.0,Home Loan,3407427.51,,3933371.75,74643.39,29.0,0.0,466.44,466.67,,Very High,,7.14,,1589.71,1404.44,82.0,21735.9,2024-01-03,Penalty,UPI,226687.23,GBP
CUST104665,ACC904665,Checking,2018-12-05,,,73.93,Tamil Nadu,736731.75,Retail,,,-1338564.36,-70038.38,5.0,Pending,,Y,N,,,Kolkata West,,738.0,0.0,0.0,0.0,Personal Loan,506130.06,58.0,311429.76,10304.29,0.0,0.0,0.0,,,Medium,,,14919.59,15941.26,1709.74,96.0,,2024-07-04,Transfer,Mobile App,472639.47,INR
CUST104666,ACC904666,Current,2022-11-29,,M,23.36,Telangana,215716.95,HNI,Salaried,Employer_198,4222496.83,644995.66,6.0,Pending,,N,,N,N,Delhi North,RM44,34.0,,0.0,1.0,Business Loan,509078.03,60.0,361909.03,9822.4,182.0,1.0,2617.49,686.33,EXPERIAN,,,,,475049.55,1472.06,98.0,51967.77,2022-06-05,Debit,Net Banking,218367.02,INR
CUST104667,ACC904667,Savings,2018-02-18,Inactive,M,41.4,Rajasthan,389248.65,,Retired,,2062289.71,1303883.96,6.0,Rejected,Y,Y,N,N,Y,,,334.0,1.0,0.0,0.0,Home Loan,2507579.29,58.0,308963.17,50344.11,1.0,0.0,0.0,842.38,EQUIFAX,,3.56,,,9362.07,729.58,42.0,60184.48,2020-01-24,Transfer,ATM,303584.53,EUR
CUST104668,ACC904668,Checking,2024-06-22,Closed,M,67.53,Maharashtra,265325.54,HNI,Student,,963209.21,1674615.82,4.0,Rejected,N,Y,N,Y,N,,RM7,471.0,0.0,0.0,0.0,Personal Loan,1664852.38,,1020356.3,28657.7,1.0,0.0,0.0,875.63,EQUIFAX,,,,57311.53,6838.91,1098.41,120.0,30481.35,2021-03-06,EMI,ATM,367123.02,EUR
CUST104669,ACC904669,Recurring Deposit,2018-09-12,Active,,31.08,Rajasthan,439133.0,SME,Retired,,-1014110.19,1609990.61,6.0,,,Y,N,,N,Bangalore MG Road,,363.0,0.0,0.0,0.0,,,,,,88.0,1.0,680.89,978.2,EXPERIAN,Medium,,,,13052.66,516.16,102.0,41088.15,2021-01-24,Interest,UPI,83451.46,INR
CUST104670,ACC904670,Fixed Deposit,2018-10-30,Active,M,44.65,Rajasthan,937337.73,,Self-Employed,,1915649.62,1293693.42,9.0,Verified,Y,N,N,,Y,Pune FC Road,,219.0,1.0,,0.0,Personal Loan,2539077.18,119.0,1675785.79,52204.15,28.0,0.0,3964.52,323.9,CIBIL,Medium,,7.28,,11536.7,844.76,31.0,44059.65,2023-01-13,Penalty,RTGS,323857.67,INR
CUST104671,ACC904671,Checking,2020-07-30,Frozen,M,26.35,Tamil Nadu,620299.73,Corporate,Business Owner,,1892481.08,2027712.49,3.0,,Y,N,,N,N,Mumbai Central,RM22,371.0,0.0,0.0,1.0,Auto Loan,4517199.77,11.0,2830630.08,84089.57,92.0,1.0,4178.81,659.01,EXPERIAN,,,,478180.36,11574.94,791.59,0.0,25134.31,2020-06-15,Penalty,IMPS,217006.11,INR
CUST104672,ACC904672,Current,2023-06-22,Closed,Other,69.95,Maharashtra,239153.53,SME,Salaried,Employer_5,1417974.24,39380268.06,4.0,Pending,N,N,Y,N,,Chennai East,,690.0,1.0,,0.0,Education Loan,4737771.82,120.0,2283383.49,74307.14,2.0,0.0,0.0,639.62,CIBIL,Very High,,,,437.09,2009.71,98.0,29751.54,2021-10-31,EMI,ATM,413948.05,INR
CUST104673,ACC904673,Recurring Deposit,2019-08-13,Active,F,58.29,,,,Business Owner,,659014.16,599941.59,8.0,Verified,Y,Y,,N,Y,Hyderabad Banjara Hills,,680.0,0.0,1.0,1.0,Business Loan,4367663.14,86.0,4454841.67,83457.96,90.0,1.0,293.56,773.55,EQUIFAX,Very High,,,,11488.79,230.19,117.0,15577.79,2021-05-11,Penalty,Mobile App,334304.05,INR
CUST104674,ACC904674,Checking,2024-01-05,Inactive,M,61.2,Gujarat,640000.86,HNI,,,4700580.94,194867.69,7.0,Rejected,,Y,Y,,,Mumbai Central,RM6,214.0,1.0,1.0,,Auto Loan,1086746.24,60.0,269626.33,19888.33,1.0,0.0,0.0,573.47,,High,,,279364.26,7881.79,1850.6,95.0,32204.27,2020-09-02,Debit,ATM,369966.6,INR
CUST104675,ACC904675,Savings,2023-08-02,Active,F,25.19,Telangana,734066.25,,Self-Employed,,,,,Rejected,N,N,Y,,Y,Delhi North,,,0.0,1.0,0.0,Home Loan,3414330.5,59.0,634002.99,79460.98,92.0,1.0,2727.48,754.53,EQUIFAX,Medium,3.48,,,7359.33,1505.34,87.0,57814.39,2023-02-04,Interest,RTGS,315942.56,INR
CUST104676,ACC904676,Savings,2018-02-21,Closed,F,32.31,Gujarat,844627.29,,Salaried,Employer_103,2853779.33,819368.39,1.0,,Y,Y,N,Y,N,Chennai East,,525.0,1.0,0.0,1.0,,,,,,119.0,1.0,51563.34,503.76,EXPERIAN,High,3.78,,,2969.95,,4.0,8870.23,2018-02-24,Penalty,Net Banking,215554.88,EUR
CUST104677,ACC904677,Savings,2018-02-26,Closed,M,,Karnataka,953593.01,,Business Owner,,3247101.41,329483.44,2.0,Rejected,,Y,Y,Y,N,Kolkata West,,403.0,0.0,1.0,0.0,Auto Loan,155219.75,120.0,79930.09,2690.86,,,0.0,495.47,CIBIL,High,4.35,,,1529.87,210.75,116.0,37187.53,2023-05-29,Credit,IMPS,405973.89,INR
CUST104678,ACC904678,Recurring Deposit,2018-07-17,Inactive,,35.13,Karnataka,274238.5,Retail,Self-Employed,,5437804.61,1241682.74,5.0,Expired,,,,N,N,Delhi North,,441.0,,0.0,1.0,,,,,,0.0,0.0,0.0,848.38,CIBIL,,,,,11743.84,1472.58,94.0,47141.43,2024-01-18,Interest,Mobile App,207491.25,USD
CUST104679,ACC904679,Recurring Deposit,2020-09-03,Frozen,F,62.21,Tamil Nadu,338791.67,Corporate,Self-Employed,,258138.32,226363.24,7.0,Pending,N,,N,,Y,Delhi North,RM23,282.0,,,1.0,Personal Loan,524728.95,84.0,237681.1,11632.76,0.0,0.0,0.0,481.27,EQUIFAX,Low,,,,4975.83,1584.16,41.0,72182.6,2018-07-10,Credit,UPI,153183.08,INR
CUST104680,ACC904680,Recurring Deposit,2020-02-24,Frozen,F,67.06,Tamil Nadu,429274.64,Corporate,Self-Employed,,249494.2,173863.2,8.0,Pending,N,,N,,Y,Delhi North,RM23,273.0,,,1.0,Personal Loan,590287.72,85.0,248360.19,10601.15,1.0,0.0,0.0,526.59,EQUIFAX,Low,,,,4934.65,1523.87,37.0,69285.62,2018-12-30,Credit,UPI,148389.61,INR
CUST104681,ACC904681,Current,2021-07-28,Active,M,19.42,Telangana,358012.26,Retail,Student,,4901571.2,234368.01,3.0,Pending,Y,Y,Y,Y,N,Hyderabad Banjara Hills,,501.0,1.0,1.0,1.0,Auto Loan,3443890.54,49.0,,76556.15,91.0,1.0,3820.53,,EXPERIAN,Very High,,,,13223.51,878.6,42.0,13650.52,2020-03-15,Penalty,UPI,71454.29,GBP
CUST104682,ACC904682,Fixed Deposit,2021-11-05,Closed,F,33.42,Maharashtra,460483.52,Retail,Business Owner,,1844614.96,,8.0,Pending,N,Y,,Y,N,Kolkata West,,354.0,0.0,,1.0,Auto Loan,3809162.44,60.0,3847548.99,79969.83,181.0,1.0,1531.76,461.85,EQUIFAX,Low,,7.03,,11530.08,720.9,94.0,36254.98,2022-02-23,Penalty,RTGS,,EUR
CUST104683,ACC904683,Checking,2019-08-11,Frozen,Other,55.53,Delhi,261739.05,Corporate,Self-Employed,,3301330.68,1477792.17,5.0,Expired,N,Y,,,N,Delhi North,RM5,32.0,,1.0,1.0,Business Loan,1479067.91,46.0,255391.54,28354.37,0.0,0.0,0.0,287.07,CIBIL,Very High,,,478428.67,506.97,31.34,50.0,7950.37,2023-01-08,Credit,NEFT,142608.43,INR
CUST104684,ACC904684,Recurring Deposit,2023-01-23,Inactive,,33.41,Gujarat,645490.36,Retail,,,3924657.69,136145.9,1.0,Pending,,N,,,N,Ahmedabad SG Highway,,481.0,,,0.0,Personal Loan,2548927.82,84.0,2024138.09,58032.4,1.0,0.0,0.0,641.13,EQUIFAX,Medium,,,,14334.13,855.88,2.0,31903.75,2019-06-14,Interest,Branch,432415.63,USD
CUST104685,ACC904685,Fixed Deposit,2021-05-09,Active,M,30.81,Gujarat,527061.07,,Retired,,,322531.94,7.0,,N,Y,,N,,Jaipur Vaishali,,599.0,,0.0,1.0,Home Loan,2468590.12,,2027034.59,48980.49,88.0,1.0,492.02,516.2,EQUIFAX,,,6.74,,4531.27,-124.13,105.0,34973.47,2020-05-17,EMI,RTGS,452366.05,INR
CUST104686,ACC904686,Savings,2021-08-05,Inactive,F,18.13,Gujarat,469627.09,SME,,,1398066.88,533566.58,8.0,Expired,,N,,N,,,,163.0,0.0,,0.0,,,,,,2.0,0.0,0.0,,,Low,3.74,,,3285.98,13.66,77.0,41300.94,2022-06-29,Penalty,UPI,168437.77,GBP
